Gene 1,Gene 2,Confidence Score
SPU_015358,SPU_010924,0.009691651
SPU_006462,SPU_028148,0.009687769
SPU_012008,SPU_000276,0.009687631
SPU_024918,SPU_008117_1,0.009686106
SPU_017837,SPU_006808,0.009678621
SPU_000485,SPU_012489,0.009676264
SPU_012648,SPU_001415,0.009675294
SPU_004702,SPU_023839,0.009666561
SPU_006991,SPU_002320,0.009659492
SPU_025346,SPU_002309,0.009657274
SPU_023730,SPU_005955_1,0.009649512
SPU_002874,SPU_006058,0.009646324
SPU_014722,SPU_004148,0.00964369
SPU_001113,SPU_024877,0.009641195
SPU_026099,SPU_012699,0.009640502
SPU_000485,SPU_011315,0.009640225
SPU_020637,SPU_001113,0.009639532
SPU_009831,SPU_011270,0.009630522
SPU_006786,SPU_014418,0.009615135
SPU_004021,SPU_000975,0.009612086
SPU_025888,SPU_028148,0.009611531
SPU_013015,SPU_008196,0.009605848
SPU_003378,SPU_000948,0.009596007
SPU_017837,SPU_024555,0.00959462
SPU_007644,SPU_011226,0.009586997
SPU_000276,SPU_012008,0.009585056
SPU_004599,SPU_000975,0.009581729
SPU_009831,SPU_010924_1,0.009576739
SPU_005572,SPU_006333,0.009573967
SPU_006421,SPU_007262,0.009568284
SPU_004723,SPU_004148,0.009563432
SPU_001262_1,SPU_006197,0.009560521
SPU_006753,SPU_010295,0.009560105
SPU_002791,SPU_001415,0.009559967
SPU_023177,SPU_004702,0.009552066
SPU_027472,SPU_008353_1,0.009549016
SPU_006786,SPU_019290,0.009548878
SPU_017407,SPU_003595_1,0.009547769
SPU_003166,SPU_007721,0.009543749
SPU_015984,SPU_023463_1,0.009537373
SPU_013047,SPU_014588,0.009535986
SPU_007644,SPU_023839,0.009534046
SPU_018056,SPU_010873,0.00953266
SPU_015108,SPU_003378,0.009532244
SPU_008936,SPU_013119,0.009526699
SPU_011189,SPU_013305,0.009523095
SPU_017642,SPU_025125,0.009522402
SPU_017971,SPU_019825,0.009521432
SPU_016523,SPU_017492,0.009520739
SPU_001262_2,SPU_030139,0.009513392
SPU_003179,SPU_013576,0.009511036
SPU_007262,SPU_020480_1,0.009510897
SPU_019002,SPU_001483,0.009510897
SPU_028255,SPU_000129,0.009509234
SPU_018391,SPU_014722,0.009494679
SPU_015829,SPU_027053,0.009494125
SPU_008196,SPU_002428,0.009489135
SPU_017642,SPU_012912,0.009487194
SPU_006991,SPU_012912,0.00948456
SPU_018483,SPU_007190,0.009481095
SPU_002874,SPU_001415,0.009468897
SPU_003704,SPU_000603,0.009465016
SPU_012490,SPU_024044,0.009464323
SPU_013305,SPU_022717,0.009464184
SPU_013569,SPU_019652,0.009464046
SPU_007599,SPU_013119,0.009462798
SPU_016443,SPU_005955_1,0.009458085
SPU_006991,SPU_013569,0.009456145
SPU_011189,SPU_024745,0.009455867
SPU_008528,SPU_023839,0.009455313
SPU_020565,SPU_004924,0.009455036
SPU_000757,SPU_020082,0.009454897
SPU_005022,SPU_014588,0.009452125
SPU_005718,SPU_025888,0.009446996
SPU_016443,SPU_012489,0.009445194
SPU_021608,SPU_000016,0.009440897
SPU_015772,SPU_027935_1,0.009437154
SPU_022816,SPU_022892,0.009433412
SPU_004702,SPU_022678,0.009433273
SPU_002592,SPU_026205,0.009432719
SPU_004148,SPU_008117,0.009429115
SPU_000485,SPU_011202,0.009426481
SPU_028827,SPU_012877,0.009422184
SPU_006808,SPU_023386,0.009416085
SPU_007981,SPU_022697,0.009406936
SPU_000424,SPU_022654,0.009398204
SPU_008528,SPU_011635,0.009396124
SPU_000756,SPU_002677,0.009393907
SPU_006803,SPU_003548,0.009392382
SPU_025346,SPU_006991,0.009386976
SPU_025632,SPU_009474,0.009385035
SPU_018391,SPU_023839,0.00938351
SPU_021192,SPU_004021,0.009378105
SPU_015772,SPU_001113,0.009377966
SPU_005572,SPU_009847,0.009373114
SPU_016443,SPU_012699,0.009371312
SPU_002874,SPU_014683,0.009368956
SPU_021557,SPU_022473,0.009368124
SPU_002874,SPU_015829,0.009362164
SPU_015640,SPU_008595_1,0.009357451
SPU_011189,SPU_023037,0.009356619
SPU_021557,SPU_007087,0.009351906
SPU_010424,SPU_020480_1,0.009350797
SPU_007644,SPU_017404_1,0.009348025
SPU_019656,SPU_001657,0.009341094
SPU_002603,SPU_028583,0.009338599
SPU_019002,SPU_022817,0.009329174
SPU_011174,SPU_027708,0.009327926
SPU_017579,SPU_019825,0.009324461
SPU_002592,SPU_007087,0.009324045
SPU_023177,SPU_007360_1,0.009321966
SPU_012648,SPU_022955_1,0.00932058
SPU_002320,SPU_012632,0.009320164
SPU_008936,SPU_008353_1,0.009320025
SPU_020637,SPU_020803,0.009314342
SPU_006803,SPU_007262,0.009313094
SPU_006917,SPU_022892,0.009312817
SPU_028827,SPU_011687,0.009311708
SPU_027472,SPU_005955_1,0.009311708
SPU_007262,SPU_006865,0.009308243
SPU_009876,SPU_009178,0.009307827
SPU_027053,SPU_024745,0.009306302
SPU_028255,SPU_021210,0.009305609
SPU_002320,SPU_013178,0.009304084
SPU_014401,SPU_020803,0.009292857
SPU_026633,SPU_004287_1,0.009292164
SPU_024918,SPU_011001,0.00929147
SPU_025632,SPU_008595_1,0.00928149
SPU_025584,SPU_011272,0.009281074
SPU_006803,SPU_020124,0.009279688
SPU_000739,SPU_022573,0.009278579
SPU_002816,SPU_012489,0.009278579
SPU_027774,SPU_012949,0.009274421
SPU_017725,SPU_017750,0.009272896
SPU_014332,SPU_001483,0.009272757
SPU_016443,SPU_015772,0.00927151
SPU_022820,SPU_023839,0.009271094
SPU_022846,SPU_011315,0.009268183
SPU_007981,SPU_018850,0.00926749
SPU_015374,SPU_028583,0.009255292
SPU_021557,SPU_007863,0.00923852
SPU_002592,SPU_005522,0.009238242
SPU_019366,SPU_030073,0.009234777
SPU_002791,SPU_013861,0.009231728
SPU_011246,SPU_026731,0.009231312
SPU_024903,SPU_004551,0.009217728
SPU_000485,SPU_004924,0.00920747
SPU_003102,SPU_022473,0.009204421
SPU_017725,SPU_002025,0.009202203
SPU_006808,SPU_014683,0.009202064
SPU_027472,SPU_001113,0.00919042
SPU_022163,SPU_013510,0.009188064
SPU_019290,SPU_030073,0.009186816
SPU_011635,SPU_001415,0.009185292
SPU_022678,SPU_010873,0.009183767
SPU_016523,SPU_027935_1,0.009182935
SPU_008112,SPU_011756,0.00918044
SPU_018392,SPU_004723,0.009177113
SPU_022846,SPU_012489,0.009176975
SPU_012491,SPU_027472,0.009176836
SPU_007644,SPU_023463_1,0.00917642
SPU_011297,SPU_004340,0.009166024
SPU_012546,SPU_007011,0.009163806
SPU_017348,SPU_017971,0.009161311
SPU_008528,SPU_018373,0.009159232
SPU_026418,SPU_019089,0.009156599
SPU_017725,SPU_000016,0.009153272
SPU_026763,SPU_007721,0.009150222
SPU_001657,SPU_017492,0.009149252
SPU_008703,SPU_013576,0.009140796
SPU_015640,SPU_027472,0.009140519
SPU_007253,SPU_024139,0.009135529
SPU_016786,SPU_014401,0.00913539
SPU_018355,SPU_000603,0.009132757
SPU_015243,SPU_028255,0.009130816
SPU_002603,SPU_008196,0.009130816
SPU_022163,SPU_014836,0.009130123
SPU_016523,SPU_003937,0.009124856
SPU_012699,SPU_008595_1,0.009123885
SPU_010424,SPU_021726,0.009122777
SPU_023386,SPU_017379,0.009120282
SPU_017579,SPU_014055,0.009116123
SPU_007981,SPU_010873,0.009114598
SPU_013015,SPU_003548,0.009114598
SPU_020311,SPU_002008,0.009113905
SPU_014289,SPU_004021,0.009111133
SPU_014802,SPU_020803_1,0.00911044
SPU_006787,SPU_001113,0.00910739
SPU_018581,SPU_022473,0.009105588
SPU_021172,SPU_011756,0.009105034
SPU_008117_1,SPU_011270,0.009102816
SPU_024903,SPU_013689_1,0.009102677
SPU_007981,SPU_006063,0.0091024
SPU_023386,SPU_013305,0.00910143
SPU_012203,SPU_012489,0.009099905
SPU_004702,SPU_018744,0.009095885
SPU_015772,SPU_017492,0.009092836
SPU_001739,SPU_004024,0.009091588
SPU_026205,SPU_013967,0.009090479
SPU_014332,SPU_012632,0.009084658
SPU_009178,SPU_025888,0.009084242
SPU_026905,SPU_015358,0.009083826
SPU_018391,SPU_019508,0.009081469
SPU_006808,SPU_013689,0.009075509
SPU_009771,SPU_002428,0.009074955
SPU_006808,SPU_020480_1,0.009070519
SPU_018355,SPU_015828,0.009065529
SPU_025632,SPU_010634,0.009063588
SPU_018126,SPU_002950,0.009063034
SPU_020722,SPU_009847,0.009061925
SPU_006803,SPU_002309,0.009045568
SPU_018908,SPU_013510,0.009037529
SPU_008196_1,SPU_002428,0.009035727
SPU_000948,SPU_003937,0.009027826
SPU_008845,SPU_022697,0.009026024
SPU_012546,SPU_009646,0.009023251
SPU_000276,SPU_020803_1,0.009021034
SPU_009048,SPU_015772,0.009017707
SPU_006462,SPU_003548,0.009015489
SPU_008528,SPU_028746,0.009003568
SPU_020637,SPU_014401,0.009002321
SPU_003595,SPU_007981,0.008998301
SPU_007644,SPU_000603,0.008989291
SPU_011635,SPU_000016_1,0.008985687
SPU_011576,SPU_010634,0.008980281
SPU_025346,SPU_010924,0.008975013
SPU_000485,SPU_018954,0.00897335
SPU_013047,SPU_015772,0.008965865
SPU_000975,SPU_005955,0.008965172
SPU_014332,SPU_006333,0.00895339
SPU_002791,SPU_006427,0.008941885
SPU_004599,SPU_001628,0.008941746
SPU_022049,SPU_010305,0.008939528
SPU_006583,SPU_023463_1,0.008938696
SPU_028827,SPU_003548,0.008924974
SPU_022242,SPU_019825,0.00891832
SPU_025346,SPU_011272,0.008917073
SPU_028479,SPU_011272,0.008916518
SPU_015908,SPU_011246,0.008911528
SPU_018392,SPU_025848,0.008909172
SPU_015772,SPU_008353_1,0.008906538
SPU_008117,SPU_013904,0.008905845
SPU_009831,SPU_013569,0.008903904
SPU_002791,SPU_006063,0.008903766
SPU_009831,SPU_018888,0.00889531
SPU_026205,SPU_021210,0.008892815
SPU_000739,SPU_007087,0.008890736
SPU_017725,SPU_020726,0.008890181
SPU_020565,SPU_008353_1,0.008884775
SPU_008117_1,SPU_013611,0.008881171
SPU_016523,SPU_003595_1,0.008881033
SPU_000756,SPU_028148,0.008878954
SPU_016443,SPU_024946,0.008878815
SPU_015243,SPU_007087,0.008878538
SPU_014461,SPU_014401,0.008872577
SPU_012253,SPU_017750,0.008872023
SPU_011189,SPU_011226,0.008863983
SPU_012384,SPU_002008,0.008856498
SPU_018392,SPU_001415,0.008855112
SPU_016443,SPU_020803,0.008854419
SPU_020722,SPU_025848,0.008849429
SPU_006787,SPU_012489,0.00884832
SPU_017635,SPU_017656,0.008847627
SPU_012490,SPU_014687,0.008839171
SPU_013569,SPU_004414,0.008835151
SPU_005572,SPU_012877,0.008834597
SPU_002603,SPU_003548,0.00883127
SPU_017837,SPU_024745,0.008828359
SPU_020722,SPU_011226,0.008825033
SPU_023386,SPU_007360_1,0.008815191
SPU_023386,SPU_011246,0.008815052
SPU_014332,SPU_021044,0.008803686
SPU_009771,SPU_008936,0.008799112
SPU_002592,SPU_026962,0.008798696
SPU_012008,SPU_004599,0.008785666
SPU_005572,SPU_020480_1,0.00878331
SPU_002815,SPU_014289,0.008781369
SPU_007981,SPU_013861,0.00878026
SPU_002320,SPU_006333,0.00877929
SPU_006787,SPU_024877,0.008778735
SPU_004723,SPU_024555,0.008777904
SPU_018391,SPU_028746,0.008774715
SPU_001739,SPU_008353_1,0.00876931
SPU_011635,SPU_028479,0.008764597
SPU_028120,SPU_012203,0.008762933
SPU_021119,SPU_008595,0.008758636
SPU_011315,SPU_022678,0.008755864
SPU_022163,SPU_002025_1,0.008741587
SPU_004723,SPU_006865,0.008739646
SPU_015772,SPU_015456,0.008736735
SPU_005358,SPU_006808,0.008731052
SPU_020637,SPU_017492,0.008728695
SPU_015243,SPU_013810,0.008719824
SPU_028827,SPU_021210,0.008718992
SPU_027214,SPU_014289,0.008718992
SPU_022049,SPU_022892,0.008711369
SPU_006676,SPU_024044,0.008710121
SPU_002592,SPU_013810,0.008708042
SPU_027214,SPU_000578,0.008704022
SPU_015719,SPU_013119,0.008703606
SPU_011189,SPU_004148,0.008702775
SPU_010295,SPU_004037,0.008699448
SPU_021557,SPU_002554,0.008697369
SPU_023090,SPU_022841,0.00869626
SPU_008117_1,SPU_002632,0.008695012
SPU_017470,SPU_003685,0.008693072
SPU_002592,SPU_013510,0.008686695
SPU_006786,SPU_012489,0.0086842
SPU_000756,SPU_000129,0.008682537
SPU_026962,SPU_013510,0.008681151
SPU_018392,SPU_018680,0.008676854
SPU_027935,SPU_026763,0.008673943
SPU_018126,SPU_007624,0.0086702
SPU_028120,SPU_012912,0.008657586
SPU_021557,SPU_017750,0.008654537
SPU_011189,SPU_000016_1,0.00865121
SPU_025632,SPU_011315,0.00864816
SPU_004217,SPU_023839,0.008643586
SPU_006787,SPU_011202,0.008642754
SPU_001998,SPU_028148,0.008641784
SPU_011576,SPU_002816,0.008639289
SPU_002791,SPU_018850,0.00863624
SPU_023366,SPU_006197,0.008632081
SPU_011202,SPU_004217,0.008630418
SPU_011246,SPU_013570,0.008621269
SPU_012648,SPU_016250,0.008615725
SPU_026099,SPU_019656,0.008613091
SPU_014170,SPU_012008,0.008611566
SPU_012469,SPU_015682,0.008610596
SPU_015772,SPU_014401,0.008608933
SPU_002815,SPU_027935_1,0.008606437
SPU_009048,SPU_004024,0.008605606
SPU_012648,SPU_015071_1,0.008603665
SPU_021557,SPU_027918,0.008602002
SPU_003470,SPU_011272,0.008600893
SPU_026633,SPU_011246,0.008599784
SPU_021608,SPU_002008,0.008592576
SPU_011576,SPU_007147,0.00859216
SPU_024139,SPU_013570,0.008591051
SPU_012546,SPU_009685,0.008589526
SPU_012253,SPU_015682,0.00858814
SPU_012490,SPU_021210,0.008586893
SPU_015456,SPU_015908,0.008586754
SPU_002874,SPU_022717,0.008584121
SPU_015982,SPU_002950,0.008581625
SPU_004217,SPU_001415,0.008581487
SPU_027053,SPU_007644,0.008578299
SPU_017971,SPU_017492,0.008576081
SPU_027472,SPU_012699,0.008573447
SPU_020722,SPU_018673,0.008572061
SPU_025632,SPU_024946,0.008565962
SPU_024139,SPU_004340,0.008563606
SPU_013015,SPU_011246,0.008555705
SPU_024918,SPU_000806,0.008553764
SPU_021557,SPU_013689,0.008548497
SPU_018483,SPU_022800,0.008546833
SPU_013015,SPU_000129,0.008546417
SPU_015719,SPU_002816,0.008546279
SPU_018126,SPU_004021,0.008543645
SPU_015772,SPU_020803,0.008534497
SPU_017837,SPU_023037,0.008532417
SPU_019290,SPU_020803_1,0.008525348
SPU_002320,SPU_007108,0.00852313
SPU_007599,SPU_016786,0.008522437
SPU_007147,SPU_020803_1,0.008521883
SPU_002632,SPU_017379,0.008520358
SPU_023177,SPU_013576,0.00851814
SPU_026763,SPU_014686,0.008509823
SPU_016443,SPU_006004,0.008500952
SPU_025632,SPU_014401,0.008499427
SPU_008117,SPU_024745,0.008498595
SPU_021172,SPU_018797,0.008495269
SPU_014836,SPU_024901_1,0.008491387
SPU_015243,SPU_013810_1,0.008491249
SPU_010295,SPU_001262_1,0.008490556
SPU_026633,SPU_006333,0.008488199
SPU_002320,SPU_013510,0.00848709
SPU_012490,SPU_022654,0.008485704
SPU_014332,SPU_012877,0.008484457
SPU_012008,SPU_011202,0.008482516
SPU_023386,SPU_027708,0.00847808
SPU_011174,SPU_016792,0.008477942
SPU_008936,SPU_001113,0.008467684
SPU_028255,SPU_002025_1,0.008466714
SPU_017725,SPU_022473,0.008462001
SPU_003166,SPU_021210,0.008460338
SPU_022846,SPU_007147,0.008459783
SPU_015984,SPU_014686,0.008458397
SPU_008528,SPU_019508,0.008457843
SPU_025590,SPU_022473,0.008456179
SPU_027235,SPU_017656,0.008451328
SPU_012491,SPU_020082,0.008449942
SPU_002791,SPU_006058,0.008448694
SPU_006421,SPU_003470,0.008446199
SPU_007644,SPU_014763,0.008445367
SPU_026099,SPU_023813,0.008442872
SPU_000739,SPU_005522,0.008437189
SPU_013689,SPU_005667,0.008436357
SPU_002791,SPU_014722,0.008434833
SPU_012490,SPU_001262_1,0.008434833
SPU_017971,SPU_005022,0.008433031
SPU_028827,SPU_020124,0.008426516
SPU_003179,SPU_011246,0.008425268
SPU_007262,SPU_006058,0.008423328
SPU_002634,SPU_025888,0.008420417
SPU_007262,SPU_011272_1,0.008420001
SPU_012253,SPU_028255,0.008419446
SPU_023037,SPU_022841,0.008418199
SPU_006786,SPU_017492,0.008415288
SPU_023037,SPU_007644,0.008409328
SPU_017407,SPU_013576,0.00840905
SPU_020311,SPU_011711,0.008406694
SPU_002677,SPU_008353_1,0.008391862
SPU_005572,SPU_006865,0.008389506
SPU_004217,SPU_014684,0.0083841
SPU_026633,SPU_017511,0.008381189
SPU_026205,SPU_028583,0.008381189
SPU_011635,SPU_011226,0.008380219
SPU_022163,SPU_015682,0.008378555
SPU_006462,SPU_007721,0.008376337
SPU_008196_1,SPU_024139,0.008372456
SPU_012203,SPU_004021,0.008372179
SPU_001739,SPU_002950,0.00837204
SPU_022816,SPU_017511,0.008365525
SPU_017725,SPU_014793,0.008360535
SPU_011576,SPU_027472,0.008358872
SPU_011576,SPU_012008,0.008356654
SPU_026205,SPU_011246,0.008354575
SPU_003166,SPU_020123,0.00835402
SPU_020311,SPU_020726,0.008350832
SPU_003166,SPU_007087,0.008348753
SPU_018483,SPU_014687,0.008348476
SPU_023177,SPU_020123,0.008346812
SPU_009048,SPU_005955_1,0.008346119
SPU_018391,SPU_001937,0.008336832
SPU_004217,SPU_010873,0.00833503
SPU_000129,SPU_020082,0.00833101
SPU_023366,SPU_001483,0.008326852
SPU_017470,SPU_002025_1,0.008323525
SPU_023386,SPU_013576,0.008322832
SPU_006803,SPU_013569,0.008321862
SPU_015640,SPU_000485,0.008318258
SPU_000861,SPU_022817,0.008299406
SPU_002129,SPU_017656,0.008294278
SPU_006583,SPU_016792,0.00829206
SPU_010424,SPU_011502,0.008287901
SPU_003166,SPU_001262_1,0.008286792
SPU_024918,SPU_022955,0.008284159
SPU_012469,SPU_006865,0.008283188
SPU_002603,SPU_008196_1,0.008281248
SPU_006803,SPU_014289,0.008280416
SPU_006787,SPU_006786,0.008279584
SPU_004599,SPU_013119,0.008273901
SPU_015243,SPU_012912,0.008272654
SPU_012253,SPU_012632,0.008271822
SPU_022163,SPU_013611,0.008266277
SPU_000129,SPU_000310,0.008258792
SPU_018056,SPU_015828,0.008257545
SPU_024918,SPU_024901,0.008257406
SPU_014289,SPU_007360_1,0.008256297
SPU_027214,SPU_003179,0.008247842
SPU_000861,SPU_012877,0.008246456
SPU_018483,SPU_006333,0.008241881
SPU_024903,SPU_022800,0.008239525
SPU_018797,SPU_021666,0.008236614
SPU_013305,SPU_013967,0.008228713
SPU_017837,SPU_015682,0.008227188
SPU_007253,SPU_003378,0.008226356
SPU_003548,SPU_002428,0.008223446
SPU_018393,SPU_007147,0.008222475
SPU_007253,SPU_012877_1,0.008221921
SPU_002320,SPU_015682,0.008218871
SPU_008112,SPU_000861,0.008218871
SPU_023037,SPU_028746,0.008215683
SPU_012648,SPU_028746,0.008214436
SPU_021608,SPU_014923,0.008214297
SPU_021608,SPU_009155,0.008213604
SPU_023366,SPU_026205,0.008210832
SPU_001998,SPU_011246,0.008210277
SPU_022678,SPU_023839,0.008208752
SPU_011576,SPU_018393,0.008205426
SPU_023386,SPU_025888,0.008204317
SPU_010295,SPU_005667,0.008197386
SPU_002791,SPU_015829,0.008196416
SPU_021192,SPU_004340,0.008193366
SPU_024307,SPU_011755,0.008186713
SPU_008936,SPU_010634,0.00818602
SPU_008752,SPU_002674,0.008184772
SPU_002320,SPU_024555,0.008178534
SPU_024903,SPU_021666,0.008175069
SPU_015374,SPU_013576,0.00815996
SPU_018391,SPU_011226,0.008158713
SPU_002816,SPU_000948,0.008154
SPU_002129,SPU_013510,0.00815192
SPU_011189,SPU_028479,0.008151089
SPU_002129,SPU_007863,0.008150673
SPU_025010,SPU_027144,0.008149425
SPU_002874,SPU_022841,0.008146237
SPU_008117,SPU_000016_1,0.008144851
SPU_008752,SPU_027214,0.008144158
SPU_018581,SPU_004746,0.008141802
SPU_017404_1,SPU_006865,0.008138059
SPU_025632,SPU_007147,0.008136257
SPU_002129,SPU_003548,0.008135841
SPU_005718,SPU_015772,0.008135287
SPU_016443,SPU_017492,0.008123366
SPU_009876,SPU_004021,0.008122811
SPU_012648,SPU_010873,0.008116574
SPU_008845,SPU_009831,0.00811394
SPU_020722,SPU_026510,0.008113801
SPU_027015,SPU_024307,0.008111029
SPU_004217,SPU_026390,0.008110336
SPU_015719,SPU_012050,0.008108673
SPU_020722,SPU_024901,0.008100217
SPU_013047,SPU_025888,0.008099524
SPU_011202,SPU_005955_1,0.008091346
SPU_027598,SPU_003685,0.008089821
SPU_005572,SPU_001483,0.008088158
SPU_022163,SPU_013569,0.00808594
SPU_018581,SPU_026763,0.008083583
SPU_011174,SPU_027214,0.00808192
SPU_003595_1,SPU_000757,0.008081781
SPU_015358,SPU_013569,0.008065979
SPU_004723,SPU_023037,0.008065841
SPU_020311,SPU_000016,0.008065702
SPU_028120,SPU_004340,0.008064593
SPU_015243,SPU_005522,0.008064177
SPU_013047,SPU_020082,0.0080639
SPU_015243,SPU_021666,0.008057663
SPU_026633,SPU_014628,0.008057385
SPU_025346,SPU_000424,0.008053365
SPU_018483,SPU_017511,0.008053227
SPU_008845,SPU_022955,0.008052395
SPU_018392,SPU_007203,0.008049623
SPU_006787,SPU_017492,0.008046296
SPU_023090,SPU_019365,0.008044494
SPU_003470,SPU_012648_1,0.008044217
SPU_023090,SPU_015828,0.008044078
SPU_017837,SPU_011756,0.00804394
SPU_016443,SPU_009474,0.008035484
SPU_028583,SPU_002428,0.008033266
SPU_020565,SPU_004021,0.008032712
SPU_007253,SPU_013576,0.008031464
SPU_014628,SPU_026205,0.008030078
SPU_021119,SPU_018393,0.008026474
SPU_020124,SPU_005522,0.00802495
SPU_015640,SPU_015772,0.008023009
SPU_015829,SPU_004148,0.008018296
SPU_026962,SPU_028583,0.008016633
SPU_011189,SPU_001415,0.008014415
SPU_001262_2,SPU_012877_1,0.008011504
SPU_008845,SPU_011226,0.008005959
SPU_009831,SPU_012648_1,0.00800485
SPU_012491,SPU_024139,0.008004435
SPU_020722,SPU_015682,0.008001385
SPU_002592,SPU_018797,0.007998474
SPU_016786,SPU_008752,0.007995147
SPU_015374,SPU_017348,0.007991543
SPU_022163,SPU_002554,0.007990296
SPU_027472,SPU_013119,0.007990157
SPU_011635,SPU_012648_1,0.007982256
SPU_006462,SPU_022654,0.007981702
SPU_019332,SPU_008698,0.00798087
SPU_000861,SPU_012632,0.007978098
SPU_008528,SPU_012948,0.007975741
SPU_017635,SPU_015682,0.007969088
SPU_013178,SPU_016792,0.00796382
SPU_015719,SPU_023813,0.007961187
SPU_006676,SPU_013576,0.007955919
SPU_028583,SPU_011246,0.00795287
SPU_020637,SPU_000948,0.007950791
SPU_022163,SPU_017656,0.007948434
SPU_022820,SPU_015829,0.007940533
SPU_012699,SPU_002816,0.007940533
SPU_028827,SPU_014643,0.00793984
SPU_021119,SPU_006004,0.007939702
SPU_005358,SPU_024555,0.007937068
SPU_016443,SPU_000948,0.007935266
SPU_018954,SPU_024189,0.007934711
SPU_004723,SPU_020480_1,0.007933741
SPU_006991,SPU_016617,0.007931523
SPU_015108,SPU_020680,0.007926117
SPU_010424,SPU_026633,0.007924038
SPU_023366,SPU_026633,0.007923206
SPU_024918,SPU_027053,0.007914751
SPU_021210,SPU_003595,0.00791087
SPU_017635,SPU_012632,0.007910454
SPU_004723,SPU_006058,0.007910454
SPU_008117,SPU_020726,0.007909622
SPU_021192,SPU_002950,0.007904632
SPU_020124,SPU_028255,0.007903107
